,covers_id,goodreads_id,covers_title,goodreads_title,similarity_score,covers_isbn,goodreads_isbn,is_match
1439,Covers_1583,Goodreads_books_31654,"The Illuminatus Trilogy: The Eye in the Pyramid, the Golden Apple &amp; Leviathan",The Illuminatus! Trilogy,0.5567819183607804,0440539811,0440539811,True
1440,Covers_6484,Goodreads_books_3143,Awakening the Buddha Within : Tibetan Wisdom for the Western World,Awakening the Buddha Within: Eight Steps to Enlightenment,0.4611563349023406,0767901576,0767901576,True
1441,Covers_456,Goodreads_books_33686,Pawn in Frankincense : Fourth in the Legendary Lymond Chronicles (Lymond Chronicles/Dorothy Dunnett),Pawn in Frankincense,0.4521975058987094,0679777466,0679777466,True
1442,Covers_126,Goodreads_books_8354,"Guenevere, Queen of the Summer Country (Guenevere Novels (Paperback))","Guenevere, Queen of the Summer Country",0.8904039669775357,0609806505,0609806505,True
1443,Covers_1175,Goodreads_books_3922,"Password to Larkspur Lane (Nancy Drew Mystery Stories, No 10)",Password to Larkspur Lane,0.7554341935627352,0448095106,0448095106,True
1444,Covers_2024,Goodreads_books_22597,The Laramie Project (Vintage Originals),The Laramie Project,0.7309697303617634,0375727191,0375727191,True
1445,Covers_4191,Goodreads_books_36639,Love That Dog (Joanna Cotler Books),Love That Dog,0.5311732440697087,0064409597,0064409597,True
1446,Covers_3681,Goodreads_books_30552,The Crucible (Penguin Classics),The Crucible,0.7591734562078515,0142437336,0142437336,True
1447,Covers_1290,Goodreads_books_35747,Stranger With My Face (Laurel Leaf Books),Stranger with My Face,0.7101224659399632,0440983568,0440983568,True
1448,Covers_8241,Goodreads_books_30449,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",The Fellowship of the Ring,0.7392151358436155,0618346252,0618346252,True
1449,Covers_4578,Goodreads_books_34279,Dombey and Son (The Modern Library Classics),Dombey and Son,0.7902276760496943,0812967437,0812967437,True
1450,Covers_1157,Goodreads_books_34582,Jewels of the Sun (Irish Trilogy),Jewels of the Sun,0.7605138897076071,0515126772,0515126772,True
1451,Covers_1208,Goodreads_books_171,Iron Lake (Mysteries &amp; Horror),Iron Lake,0.7022801083151156,0671016970,0671016970,True
1452,Covers_2486,Goodreads_books_4046,Faking It (Jennifer Crusie 2004),Faking It,0.5692157509101285,0312932782,0312932782,True
1453,Covers_3186,Goodreads_books_29251,A Dog of Flanders (Dover Children's Thrift Classics),A Dog of Flanders,0.6884970000518948,0486270874,0486270874,True
1454,Covers_2539,Goodreads_books_23654,"Ryan's Place  (The Devaneys) (Silhouette Special Edition, No. 1489)",Ryan's Place,0.5051638135321146,0373244894,0373244894,True
1455,Covers_903,Goodreads_books_481,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,Homicidal Psycho Jungle Cat,0.7685717157395727,0836217691,0836217691,True
1456,Covers_1336,Goodreads_books_38160,The Mezzanine (Vintage Contemporaries (Paperback)),The Mezzanine,0.6878651196467314,0679725768,0679725768,True
1457,Covers_8502,Goodreads_books_35303,The Rape of Nanking: The Forgotten Holocaust of World War II,The Rape of Nanking,0.6955346274041129,0140277447,0140277447,True
1458,Covers_5011,Goodreads_books_23873,The Comforters (Revived Modern Classic),The Comforters,0.6323869068955812,0811212858,0811212858,True
1459,Covers_5598,Goodreads_books_30744,"Os Maias (Fiction, Poetry and Drama)",Os Maias,0.7318243601111369,9725681363,9725681363,True
1460,Covers_3020,Goodreads_books_37302,Eleanor of Aquitaine: A Life (Ballantine Reader's Circle),Eleanor of Aquitaine: A Life,0.7519224566758573,0345434870,0345434870,True
1461,Covers_8806,Goodreads_books_28878,Wanderings: Chaim Potok's History of the Jews,Wanderings,0.49666739194623455,0449215822,0449215822,True
1462,Covers_6085,Goodreads_books_32244,My Side of the Mountain (Puffin Modern Classics),My Side of the Mountain,0.7215594535566229,0142401110,0142401110,True
1463,Covers_4576,Goodreads_books_34619,Adam Bede (Modern Library Classics),Adam Bede,0.8046049273340725,0375759018,0375759018,True
1464,Covers_3355,Goodreads_books_8369,Jai Quinze Ans Et Je Ne Veux Pas Mourir,J'ai quinze ans et je ne veux pas mourir,0.8668297003098244,2253003220,2253003220,True
1465,Covers_219,Goodreads_books_23547,"The Sky Phantom (Nancy Drew Mystery Stories, No 53)",The Sky Phantom,0.5320303996923752,044809553X,044809553X,True
1466,Covers_3877,Goodreads_books_22748,Princess Lessons (A Princess Diaries Book),Princess Lessons,0.8246947718755285,0060526777,0060526777,True
1467,Covers_4271,Goodreads_books_22592,"Favorite Nursery Tales, Ginerbread Man and Golden Goose (Little Golden Book)",The Gingerbread Man And Golden Goose (Favorite Nursery Tales: Little Golden Book),0.8148280442570325,0307010600,0307010600,True
1468,Covers_2278,Goodreads_books_2611,The Voyage of the Beagle: Charles Darwin's Journal of Researches (Penguin Classics),Voyage of the Beagle,0.5629151411287433,014043268X,014043268X,True
1469,Covers_3081,Goodreads_books_37824,Doctored Evidence: A Commissario Guido Brunetti Mystery (Commissario Guido Brunetti Mysteries),Doctored Evidence,0.33931522100414857,0871139189,0871139189,True
1470,Covers_8894,Goodreads_books_5382,Young Men &amp; Fire,Young Men and Fire,0.8660973132775371,0226500624,0226500624,True
1471,Covers_7487,Goodreads_books_33024,"Mossflower (Redwall, Book 2)",Mossflower,0.7183400246565339,0441005764,0441005764,True
1472,Covers_2823,Goodreads_books_20900,Die DÃ?Â¤monen. Roman. Nach der Chronik des Sektionsrates Geyrenhoff.,Die DÃ¤monen,0.5107878341083428,3423104767,3423104767,True
1473,Covers_793,Goodreads_books_5560,"The Clue in the Crossword Cipher (Nancy Drew Mystery Stories, No 44)",The Clue in the Crossword Cipher,0.7185267997228554,0448095440,0448095440,True
1474,Covers_3729,Goodreads_books_286,In the Blink of an Eye Revised 2nd Edition,In the Blink of an Eye,0.7444843399691496,1879505622,1879505622,True
1475,Covers_5307,Goodreads_books_37085,"The Strange Power (Dark Visions, Book 1)",The Strange Power,0.6666576111275578,0671874543,0671874543,True
1476,Covers_2282,Goodreads_books_16213,Robotech: Genesis/Battle Cry/Homecoming (Robotech),Robotech: The Macross Saga: Battle Cry,0.6254316032990432,034538900X,034538900X,True
1477,Covers_3505,Goodreads_books_15639,Man From Mundania (Xanth),Man from Mundania,0.8151414428466576,0812574974,0812574974,True
1478,Covers_4547,Goodreads_books_8271,Animal Rights: A Very Short Introduction (Very Short Introductions),Animal Rights: A Very Short Introduction,0.8758025940485338,0192853600,0192853600,True
1479,Covers_917,Goodreads_books_23227,Fletch (Vintage Crime/Black Lizard),Fletch,0.606804534989958,0375713549,0375713549,True
1480,Covers_4180,Goodreads_books_8583,Spirit of the Rainforest: A Yanomamo Shaman's Story,Spirit of the Rainforest,0.644388186326184,0964695235,0964695235,True
1481,Covers_1082,Goodreads_books_32222,Undead and Unwed (Berkley Sensation),Undead and Unwed,0.7418835085945413,042519485X,042519485X,True
1482,Covers_2073,Goodreads_books_32357,The Hero with a Thousand Faces (Mythos Books),The Hero With a Thousand Faces,0.7914802878783685,0691017840,0691017840,True
1483,Covers_5267,Goodreads_books_3706,James Joyce (Oxford Lives S.),James Joyce,0.7818067150790367,0195033817,0195033817,True
1484,Covers_4857,Goodreads_books_7045,Lovey,Lovey: A Very Special Child,0.6755573597771326,0451085396,0451085396,True
1485,Covers_1411,Goodreads_books_15770,The Blackstone Chronicles (Blackstone Chronicles),The Blackstone Chronicles: The Serial Thriller Complete in One Volume,0.6023832397284642,044900192X,044900192X,True
1486,Covers_2392,Goodreads_books_3494,"Following the Equator: A Journey Around the World (Dover Books on Travel, Adventure)",Following the Equator: A Journey Around the World,0.7860556696098009,0486261131,0486261131,True
1487,Covers_1219,Goodreads_books_38995,The Feast of Love (Vintage Contemporaries (Paperback)),The Feast of Love,0.6687173620273189,037570910X,037570910X,True
1488,Covers_1503,Goodreads_books_37973,Bodas De Sangre (Letras hispÃ¡nicas),Bodas de sangre,0.6758893392736098,8437605601,8437605601,True
1489,Covers_1128,Goodreads_books_20335,The Black Gryphon (Daw Book Collectors),The Black Gryphon,0.6646771046233247,0886776430,0886776430,True
1490,Covers_2798,Goodreads_books_36160,The Marriage of Heaven and Hell: In Full Color,The Marriage of Heaven and Hell,0.75533444045197,0486281221,0486281221,True
1491,Covers_1842,Goodreads_books_24037,The Moorchild (Aladdin Fantasy),The Moorchild,0.6852579569061296,068982033X,068982033X,True
1492,Covers_2537,Goodreads_books_20519,Worship Him,Worship Him: Discover The Joy of Pure Spiritual Worship,0.7686525313050548,0884197239,0884197239,True
1493,Covers_5022,Goodreads_books_8085,How to Use the Science of Mind,How to Use the Science of Mind: Principle in Practice,0.744757876559767,0917849221,0917849221,True
1494,Covers_1812,Goodreads_books_5203,Glorious Appearing: The End of Days (Left Behind #12),Glorious Appearing: The End of Days,0.8019632003859662,0842332359,0842332359,True
1495,Covers_1866,Goodreads_books_870,"An Army at Dawn: The War in Africa, 1942-1943, Volume One of the Liberation Trilogy","An Army at Dawn: The War in North Africa, 1942-1943",0.7966564184144824,0805062882,0805062882,True
1496,Covers_1776,Goodreads_books_29302,Disneys Pocahontas (Classic),Pocahontas,0.6202350553697987,1570821143,1570821143,True
1497,Covers_3337,Goodreads_books_24445,"Hobbyhorse (Saddle Club, No 60)",Hobbyhorse,0.596869835424087,0553483749,0553483749,True
1498,Covers_3529,Goodreads_books_23296,The Man With the Golden Gun: A James Bond Novel,The Man With the Golden Gun,0.7302326972690238,014200328X,014200328X,True
1499,Covers_2613,Goodreads_books_32653,"Grave Peril (The Dresden Files, Book 3)",Grave Peril,0.6723290846362462,0451458443,0451458443,True
1500,Covers_1135,Goodreads_books_5651,Remembering Babylon (Vintage International),Remembering Babylon,0.7730356916156437,0679749519,0679749519,True
1501,Covers_1261,Goodreads_books_16348,Happiness : A Novel,Happiness,0.8410918453908207,006052510X,006052510X,True
1502,Covers_2121,Goodreads_books_31537,The Call of Cthulhu and Other Weird Stories (Penguin Twentieth-Century Classics),The Call of Cthulhu and Other Weird Stories,0.7955106683966785,0141182342,0141182342,True
1503,Covers_2892,Goodreads_books_16755,El Cuarto De Atras,El cuarto de atrÃ¡s,0.5842811489032067,8423311015,8423311015,True
1504,Covers_797,Goodreads_books_14089,The Voice on the Radio (Laurel Leaf Books),The Voice on the Radio,0.7265744877570967,0440219779,0440219779,True
1505,Covers_87,Goodreads_books_33153,A Lesson Before Dying (Vintage Contemporaries (Paperback)),A Lesson Before Dying,0.7688272250621069,0375702709,0375702709,True
1506,Covers_602,Goodreads_books_3994,Ghost King (Stones of Power),Ghost King,0.6568181665560091,0345379020,0345379020,True
1507,Covers_5794,Goodreads_books_1843,Mockingbird (Del Rey Impact),Mockingbird,0.5668434036398295,0345431626,0345431626,True
1508,Covers_694,Goodreads_books_8129,All That Glitters (Landry),All That Glitters,0.7944219875024733,0671873199,0671873199,True
1509,Covers_3683,Goodreads_books_15834,"Beware, Princess Elizabeth: A Young Royals Book","Beware, Princess Elizabeth",0.7299522906374488,0152045562,0152045562,True
1510,Covers_2673,Goodreads_books_31949,Wyrd Sisters (Discworld Novels (Paperback)),Wyrd Sisters,0.7214744604915665,0061020664,0061020664,True
1511,Covers_1183,Goodreads_books_34029,"The Hidden Staircase (Nancy Drew Mystery Stories, No 2)",The Hidden Staircase,0.6749416413606161,0448095025,0448095025,True
1512,Covers_3391,Goodreads_books_22473,Best Word Book Ever!,Richard Scarry's Best Word Book Ever,0.7333816710860279,0307155102,0307155102,True
1513,Covers_559,Goodreads_books_21420,I Have a Dream - 40th Anniversary Edition : Writings and Speeches That Changed the World,I Have a Dream: Writings and Speeches That Changed the World,0.7869675699180454,0062505521,0062505521,True
1514,Covers_591,Goodreads_books_34295,The History of Sexuality: An Introduction (History of Sexuality),"The History of Sexuality, Volume 1: An Introduction",0.8781442202457033,0679724699,0679724699,True
1515,Covers_4845,Goodreads_books_30408,Lord of the Flies (Penguin Great Books of the 20th Century),Lord of the Flies,0.6440836999438947,0140283331,0140283331,True
1516,Covers_2540,Goodreads_books_23163,Unnatural Death (Lord Peter Wimsey Mysteries (Paperback)),Unnatural Death,0.5458005914817267,0061043583,0061043583,True
1517,Covers_974,Goodreads_books_4992,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",Key of Valor,0.7174643874527709,0515136530,0515136530,True
1518,Covers_828,Goodreads_books_22412,"The Bane of the Black Sword (Elric Saga, Book 5)",The Bane of the Black Sword,0.7435586817638975,0441048854,0441048854,True
1519,Covers_843,Goodreads_books_28989,The Lost Salt Gift of Blood (New Canadian Library),The Lost Salt Gift of Blood,0.7939581232441557,077109969X,077109969X,True
1520,Covers_2082,Goodreads_books_27181,Saturday the Rabbi Went Hungry : A Rabbi Small Mystery (Rabbi Small Mysteries (Ibooks)),Saturday the Rabbi Went Hungry,0.7312826928877583,0743445007,0743445007,True
1521,Covers_3200,Goodreads_books_32104,"The Tale of the Body Thief (Rice, Anne, Vampire Chronicles, Bk. 4.)",The Tale of the Body Thief,0.6060707731386044,0345419634,0345419634,True
1522,Covers_4937,Goodreads_books_26272,El Contrabajo/the Contrabass,El contrabajo,0.7388813199501425,8432205516,8432205516,True
1523,Covers_8673,Goodreads_books_31447,"The Waste Lands (The Dark Tower, Book 3)",The Waste Lands,0.7694363666017822,0670032565,0670032565,True
1524,Covers_5,Goodreads_books_30931,Seabiscuit,Seabiscuit: An American Legend,0.7273322695653973,0345465083,0345465083,True
1525,Covers_3102,Goodreads_books_23738,Back To Eden Mass Market Revised Ed,Back To Eden,0.5687450821993963,0940985101,0940985101,True
1526,Covers_5582,Goodreads_books_24284,The Way of the Sufi (Penguin Arkana),The Way of the Sufi,0.736890157147966,0140192522,0140192522,True
1527,Covers_4405,Goodreads_books_29437,Uncle Shelby's ABZ Book: A Primer for Adults Only,Uncle Shelby's ABZ Book,0.7606324793740311,067121148X,067121148X,True
1528,Covers_1766,Goodreads_books_29653,City of Truth (A Harvest Book),City of Truth,0.7388341447489659,0156180421,0156180421,True
1529,Covers_2183,Goodreads_books_15443,Translations (Faber Paperbacks),Translations,0.607458530945959,0571117422,0571117422,True
1530,Covers_1081,Goodreads_books_31790,The True Confessions of Charlotte Doyle (rack),The True Confessions of Charlotte Doyle,0.8446236242458331,0380714752,0380714752,True
1531,Covers_4947,Goodreads_books_37093,Twenty Years After (Oxford World's Classics),Twenty Years After,0.7707545145509105,0192838431,0192838431,True
1532,Covers_7051,Goodreads_books_32908,"Golden Fool (The Tawny Man, Book 2)",Golden Fool,0.624332084991281,0553582453,0553582453,True
1533,Covers_1662,Goodreads_books_9723,Simply Irresistible (Avon Light Contemporary Romances),Simply Irresistible,0.6633082934877956,0380790076,0380790076,True
1534,Covers_3718,Goodreads_books_27763,The South Beach Diet - Exclusive Edition,The South Beach Diet,0.7437788151687146,1579548148,1579548148,True
1535,Covers_1384,Goodreads_books_16573,In the Land of the Big Red Apple (Little House),In the Land of the Big Red Apple,0.8815804293884323,0064405745,0064405745,True
1536,Covers_1441,Goodreads_books_39289,Jackaroo : A Novel of the Kingdom,Jackaroo,0.7582460643252519,0689864353,0689864353,True
1537,Covers_395,Goodreads_books_5440,"The Silent Blade (Forgotten Realms:  Paths of Darkness, Book 1)",The Silent Blade,0.5650174977225042,0786913886,0786913886,True
1538,Covers_4995,Goodreads_books_6543,Lucy Gayheart (Vintage Classics),Lucy Gayheart,0.8522862619516873,0679728880,0679728880,True
1539,Covers_43,Goodreads_books_36908,Hiding in the Shadows (Shadows Trilogy (Paperback)),Hiding in the Shadows,0.8430975640685319,0553576925,0553576925,True
1540,Covers_3450,Goodreads_books_5083,Rejar (Timeswept),Rejar,0.740285810246628,050552337X,050552337X,True
1541,Covers_3278,Goodreads_books_23691,Midnight Come Again (A Kate Shugak Novel),Midnight Come Again,0.6809362984256162,0312978766,0312978766,True
1542,Covers_3334,Goodreads_books_19270,Hattie and the Wild Waves: A Story from Brooklyn (Picture Puffins),Hattie and the Wild Waves: A Story From Brooklyn,0.8540790960665882,0140541934,0140541934,True
1543,Covers_6077,Goodreads_books_4138,"If Not Now, When? (Penguin Modern Classics)","If Not Now, When?",0.7942121004613085,014118390X,014118390X,True
1544,Covers_139,Goodreads_books_31847,"Lord of Chaos (The Wheel of Time, Book 6)",Lord of Chaos,0.7115075630454286,0812513754,0812513754,True
1545,Covers_4129,Goodreads_books_27428,The Silver Gryphon (Mage Wars),The Silver Gryphon,0.742610394330354,0886776856,0886776856,True
1546,Covers_1066,Goodreads_books_24965,The Book of Chuang Tzu (Arkana S.),The Book of Chuang Tzu,0.8512294306528106,0140194886,0140194886,True
1547,Covers_4047,Goodreads_books_26684,"The Sirian Experiments: The Report by Ambien Ii, of the Five (Canopus in Argos--Archives)",The Sirian Experiments,0.48969715827425897,0394512316,0394512316,True
1548,Covers_5084,Goodreads_books_32125,The Forsyte Saga (Oxford World's Classics),The Forsyte Saga,0.7777314249195717,0192838628,0192838628,True
1549,Covers_1972,Goodreads_books_15904,A Place in the Woods (Fesler-Lampert Minnesota Heritage Book Series),A Place In The Woods,0.47201110302572624,0816631298,0816631298,True
1550,Covers_3141,Goodreads_books_38511,Power vs. Force: The Hidden Determinants of Human Behavior,Power vs. Force,0.6193130029213589,1561709336,1561709336,True
1551,Covers_1770,Goodreads_books_12517,"Through the Darkness (World at War, Book 3)",Through the Darkness,0.680655555765194,081258919X,081258919X,True
1552,Covers_4061,Goodreads_books_14231,"The War of the Prophets (Star Trek Deep Space Nine, Millennium Book 2 of 3)",The War of the Prophets,0.5622863650983245,0671024027,0671024027,True
1553,Covers_2672,Goodreads_books_3419,Gallows Hill (Laurel-Leaf Books),Gallows Hill,0.7072926450706771,0440227259,0440227259,True
1554,Covers_1879,Goodreads_books_7735,Cross of Iron (Cassell Military Classics S.),Cross of Iron,0.6189954786675943,0304352411,0304352411,True
1555,Covers_4902,Goodreads_books_21621,"Charlotte: Heart of Hope (Hearts and Dreams , No 2)",Charlotte: Heart of Hope,0.7434073572710119,0380785668,0380785668,True
1556,Covers_3067,Goodreads_books_2475,"My Cousin, My Gastroenterologist (Vintage Contemporaries)","My Cousin, My Gastroenterologist",0.863331762967491,0679745793,0679745793,True
1557,Covers_3684,Goodreads_books_31798,Winesburg Ohio (Oxford World's Classics),"Winesburg, Ohio",0.8161751199935539,0192839772,0192839772,True
1558,Covers_599,Goodreads_books_32083,Master and Commander (Aubrey-Maturin (Paperback)),Master and Commander,0.647068888764877,0393307050,0393307050,True
1559,Covers_2068,Goodreads_books_1483,The Last Good Kiss: A Novel (Vintage Contemporaries),The Last Good Kiss,0.696174931938667,0394759893,0394759893,True
1560,Covers_2878,Goodreads_books_2867,A Gathering of Old Men (Vintage Contemporaries),A Gathering of Old Men,0.7765207029939669,0679738908,0679738908,True
1561,Covers_1435,Goodreads_books_24915,Come the Spring (Clayborne Brothers),Come the Spring,0.630662721498616,0671003348,0671003348,True
1562,Covers_6173,Goodreads_books_29890,Swamp Thing: Love and Death - Book 2,"Swamp Thing, Vol. 2: Love and Death",0.8943075178327662,0930289544,0930289544,True
1563,Covers_1245,Goodreads_books_10959,The Enchanter (Vintage International),The Enchanter,0.7066860323321804,0679728864,0679728864,True
1564,Covers_1008,Goodreads_books_36154,Oldest Living Confederate Widow Tells All (Vintage Contemporaries (Paperback)),Oldest Living Confederate Widow Tells All,0.8679367049230307,0375726632,0375726632,True
1565,Covers_3287,Goodreads_books_30068,Shakespeare's Trollop (Lily Bard Mysteries),Shakespeare's Trollop,0.6869722480344052,0425196992,0425196992,True
1566,Covers_1511,Goodreads_books_4540,The Broken Ear (The Adventures of Tintin),The Broken Ear,0.7530923028947811,0316358509,0316358509,True
1567,Covers_5895,Goodreads_books_3795,On the Genealogy of Morals: A Polemic : By Way of Clarification and Supplement to My Last Book Beyond Good and Evil (Oxford World's Classics),On the Genealogy of Morals,0.4824287902402662,019283617X,019283617X,True
1568,Covers_5049,Goodreads_books_21643,Sword-Maker (Sword (DAW Fantasy)),Sword-Maker,0.7811093903933388,0886773792,0886773792,True
1569,Covers_2382,Goodreads_books_26710,The Heart of Mid-Lothian (Penguin Classics),The Heart of Mid-Lothian,0.893745261660995,0140431292,0140431292,True
1570,Covers_3557,Goodreads_books_33148,Child of God (Vintage International),Child of God,0.6665406543195156,0679728740,0679728740,True
1571,Covers_528,Goodreads_books_20698,"The Amazing Jessica (Sweet Valley Kids, 60)",The Amazing Jessica,0.6218498794473497,0553482122,0553482122,True
1572,Covers_1558,Goodreads_books_24108,"Vision of the Future (Star Wars : the Hand of Thrawn/Timothy Zahn, No. 2)",Vision of the Future,0.4789698983822831,0553100351,0553100351,True
1573,Covers_4428,Goodreads_books_16389,It Couldn't Just Happen : Fascinating Facts About God's World,It Couldn't Just Happen (Classical Conv): Fascinating Facts about God's World,0.8449557306564346,0849935830,0849935830,True
1574,Covers_8719,Goodreads_books_33515,This Boy's Life: A Memoir,This Boy's Life,0.837881294249341,0802136680,0802136680,True
1575,Covers_3480,Goodreads_books_5625,"Brightness Reef (The Uplift Trilogy, Book 1)",Brightness Reef,0.7441936284250685,0553573306,0553573306,True
1576,Covers_467,Goodreads_books_7190,"Soldados De Salamina (Coleccion Andanzas, 433)",Soldados de Salamina,0.686396144680312,8483101610,8483101610,True
1577,Covers_4062,Goodreads_books_13320,"The Fall of Terok Nor (Star Trek Deep Space Nine, Millennium Book 1 of 3)",The Fall of Terok Nor,0.6700296642260689,0671024019,0671024019,True
1578,Covers_2901,Goodreads_books_17620,Beyond the Blue Moon (Hawk &amp; Fisher),Beyond the Blue Moon,0.6414952743262946,0451458052,0451458052,True
1579,Covers_5117,Goodreads_books_17146,"In the Heart of the Heart of the Country &amp; Other Stories (Nonpareil Books, #21)",In the Heart of the Heart of the Country and Other Stories,0.7396037137786563,0879233745,0879233745,True
1580,Covers_1998,Goodreads_books_35010,Collins Complete Works of Oscar Wilde (Collins Classics S.),Complete Works of Oscar Wilde,0.6407054091570986,0007144350,0007144350,True
1581,Covers_1444,Goodreads_books_4262,The Indwelling: The Beast Takes Possession (Left Behind No. 7),The Indwelling,0.5277804232695137,0842329293,0842329293,True
1582,Covers_6542,Goodreads_books_36966,Black Elk Speaks,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,0.5736271739230546,0803283857,0803283857,True
1583,Covers_1354,Goodreads_books_13870,"Once upon a Summer (Seasons of the Heart, Book 1)",Once upon a Summer,0.7505378581385647,0871234130,0871234130,True
1584,Covers_1628,Goodreads_books_21626,"Horse Thief (Saddle Club, No 83)",Horse Thief,0.5618415272659272,0553486330,0553486330,True
1585,Covers_1570,Goodreads_books_30105,Diary of a Mad Old Man (Vintage International),Diary of a Mad Old Man,0.8116552599631295,0679730249,0679730249,True
1586,Covers_5132,Goodreads_books_18460,Baise-Moi (Rape Me),Baise-Moi,0.8032922770884863,0802138705,0802138705,True
1587,Covers_3831,Goodreads_books_29298,The Junction Boys: How Ten Days in Hell with Bear Bryant Forged a Championship Team,The Junction Boys: How 10 Days in Hell with Bear Bryant Forged a Champion Team,0.8157446589368383,031226755X,031226755X,True
1588,Covers_1269,Goodreads_books_20579,"Bus Station Mystery (Boxcar Children, No 18)",Bus Station Mystery,0.6773618968032642,0807509760,0807509760,True
1589,Covers_8515,Goodreads_books_29199,The Return (Star Trek),The Return,0.6186101148743449,067152609X,067152609X,True
1590,Covers_5162,Goodreads_books_33335,Seventh Son (Alvin Maker),Seventh Son,0.6498634559420344,076534775X,076534775X,True
1591,Covers_3234,Goodreads_books_24511,Alexander: The Sands of Ammon (Alexander),The Sands of Ammon,0.6400898235006076,0743434374,0743434374,True
1592,Covers_5629,Goodreads_books_4223,"Dark Magick (Sweep, 4)",Dark Magick,0.7625605020745488,0141311126,0141311126,True
1593,Covers_2096,Goodreads_books_22775,Fritz Leiber's Ill Met in Lankhmar (Lankhmar (Paperback)),Ill Met in Lankhmar,0.7773791231495892,1565048946,1565048946,True
1594,Covers_5424,Goodreads_books_38597,The Visit: A Tragi-Comedy,The Visit,0.5596869403705383,0802130666,0802130666,True
1595,Covers_2333,Goodreads_books_1974,The Essential Writings of Ralph Waldo Emerson (Modern Library Paperback Classics),The Essential Writings of Ralph Waldo Emerson,0.8640191675994998,0679783229,0679783229,True
1596,Covers_5705,Goodreads_books_19720,Messages from Your Angels: What Your Angels Want You to Know,Messages from Your Angels,0.79369672284188,1401900496,1401900496,True
1597,Covers_4375,Goodreads_books_22218,"In the Presence of Fear: Three Essays for a Changed World (The New Patriotism Series, Vol. 1)",In the Presence of Fear,0.5273730113151008,0913098604,0913098604,True
1598,Covers_3867,Goodreads_books_2265,Delia Smith's Complete Cookery Course,Delia's Complete Cookery Course,0.8974481421953232,0563362499,0563362499,True
1599,Covers_5339,Goodreads_books_13287,Interviews With Francis Bacon: The Brutality of Fact,Interviews with Francis Bacon,0.7554215114968955,0500274754,0500274754,True
1600,Covers_2746,Goodreads_books_4139,The World's Religions: Our Great Wisdom Traditions,The World's Religions,0.6061007561023747,0062508113,0062508113,True
1601,Covers_2003,Goodreads_books_33303,To a God Unknown (Penguin Modern Classics),To a God Unknown,0.7222370103946408,0141185503,0141185503,True
1602,Covers_1410,Goodreads_books_20216,Female Friends (Cassandra Editions),Female Friends,0.6794696955374606,0897332903,0897332903,True
1603,Covers_5237,Goodreads_books_25574,Red Bird A Novel &lt;br>book Three In The Praire Winds Series,Red Bird,0.4017405181637406,0785274847,0785274847,True
1604,Covers_2190,Goodreads_books_31461,Cheaper by the Dozen (Perennial Classics),Cheaper by the Dozen,0.8441735017129413,006008460X,006008460X,True
1605,Covers_3853,Goodreads_books_19673,Thomas' Snowsuit (Munsch for Kids Series),Thomas' Snowsuit,0.6958477712891921,0920303331,0920303331,True
1606,Covers_563,Goodreads_books_23904,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),A Girl Named Zippy,0.54046763523402,0767915054,0767915054,True
1607,Covers_3366,Goodreads_books_27250,Why We Can't Wait (Signet Classics (Paperback)),Why We Can't Wait,0.7906076286594098,0451527534,0451527534,True
1608,Covers_3602,Goodreads_books_345,The Big Money: Volume Three of the U.S.A. Trilogy,The Big Money,0.6707059817713743,0618056831,0618056831,True
1609,Covers_2435,Goodreads_books_16295,Standing in the Light: The Captive Diary of Catharine Carey Logan (Dear America),"Standing in the Light: The Captive Diary of Catharine Carey Logan, Delaware Valley, Pennsylvania, 1763",0.7469069483817308,0590134620,0590134620,True
1610,Covers_4400,Goodreads_books_34213,Agnes Grey (Penguin Classics),Agnes Grey,0.8474002670097577,0140432108,0140432108,True
1611,Covers_5965,Goodreads_books_28142,Amok Fifth Dispatch: Sourcebook for the Extremes of Information,Fifth Dispatch,0.5561206357562226,1878923129,1878923129,True
1612,Covers_5879,Goodreads_books_21775,If the Stars Are Gods (Fleet),If the Stars Are Gods,0.8020296410187153,0441370667,0441370667,True
1613,Covers_1563,Goodreads_books_2850,All Souls: A Family Story from Southie (Ballantine Reader's Circle),All Souls: A Family Story from Southie,0.8065254328154794,034544177X,034544177X,True
1614,Covers_5326,Goodreads_books_21001,The Painters of Modern Life (Arts &amp; Letters),The Painter of Modern Life and Other Essays (Phaidon Arts and Letters),0.45582263972857695,0714833657,0714833657,True
1615,Covers_2009,Goodreads_books_4928,Boule De Suif,Boule de Suif (21 contes),0.7903954087130554,2253009636,2253009636,True
1616,Covers_1852,Goodreads_books_4217,Running Blind (Jack Reacher Novels (Paperback)),Running Blind,0.5857103703997741,0515130974,0515130974,True
1617,Covers_1522,Goodreads_books_15596,Magic City : A Novel,Magic City,0.8742155434454797,0060929073,0060929073,True
1618,Covers_598,Goodreads_books_16329,"A Rage To Kill and Other True Cases : Anne Rule's Crime Files, Vol. 6 (Ann Rule's Crime Files)",A Rage to Kill and Other True Cases,0.5009920047918789,0671025341,0671025341,True
