,covers_id,goodreads_id,covers_title,goodreads_title,similarity_score,covers_isbn,goodreads_isbn,is_match
1118,Covers_3186,Goodreads_books_29251,A Dog of Flanders (Dover Children's Thrift Classics),A Dog of Flanders,0.6884970000518948,0486270874,0486270874,True
1119,Covers_2895,Goodreads_books_18234,"Steven's Big Crush (Sweet Valley Kids, No 65)",Steven's Big Crush,0.6809018235989289,055348219X,055348219X,True
1120,Covers_4197,Goodreads_books_19949,"Lila's Birthday Bash (Sweet Valley Kids, No 58)",Lila's Birthday Bash,0.7148889149618084,0553482092,0553482092,True
1121,Covers_4570,Goodreads_books_26806,"Dialogue Concerning the Two Chief World Systems (Modern Library Science Series (New York, N.Y.).)",Dialogue Concerning the Two Chief World Systems,0.8020908168840265,037575766X,037575766X,True
1122,Covers_1791,Goodreads_books_38792,ANNE FRANK REMEMBERED,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,0.6905446650992093,0671662341,0671662341,True
1123,Covers_7763,Goodreads_books_4189,Requiem for the Sun (The Symphony of Ages),Requiem for the Sun,0.6851445659233477,081256541X,081256541X,True
1124,Covers_1122,Goodreads_books_32677,Maus a Survivors Tale: And Here My Troubles Begin (Maus),Maus II: A Survivor's Tale: And Here My Troubles Began,0.6528296185574206,0679729771,0679729771,True
1125,Covers_3095,Goodreads_books_26136,"The Land That Time Forgot, Commemorative Edition",The Land That Time Forgot Collection,0.7136583555777257,0803261543,0803261543,True
1126,Covers_3744,Goodreads_books_27308,The Riddle of the Third Mile (Inspector Morse Mysteries (Paperback)),The Riddle of the Third Mile,0.695020391179944,0804114889,0804114889,True
1127,Covers_2076,Goodreads_books_24255,The Singing of the Dead (A Kate Shugak Novel),The Singing Of The Dead,0.6483194216356774,0312982887,0312982887,True
1128,Covers_2010,Goodreads_books_9249,Mrs. Craddock (Penguin Twentieth-Century Classics),Mrs Craddock,0.7163091749857065,0140185941,0140185941,True
1129,Covers_2975,Goodreads_books_38918,A High Wind in Jamaica (New York Review Books Classics),A High Wind in Jamaica,0.7069842660336113,0940322153,0940322153,True
1130,Covers_357,Goodreads_books_24832,Sword-Dancer (Sword (DAW Fantasy)),Sword-Dancer,0.7807816754997207,0886773768,0886773768,True
1131,Covers_2304,Goodreads_books_14934,In Legend Born (Sileria),In Legend Born,0.6966728296082845,0812555473,0812555473,True
1132,Covers_609,Goodreads_books_6460,"Style: Toward Clarity and Grace (Chicago Guides to Writing, Editing, and Publishing)",Style: Toward Clarity and Grace,0.6767238834313689,0226899152,0226899152,True
1133,Covers_3897,Goodreads_books_24262,"The Trail of the Jedi (Star Wars: Jedi Quest, Book 2)",The Trail of the Jedi,0.7879866655343352,0439339189,0439339189,True
1134,Covers_1770,Goodreads_books_12517,"Through the Darkness (World at War, Book 3)",Through the Darkness,0.680655555765194,081258919X,081258919X,True
1135,Covers_2715,Goodreads_books_24325,"Jessica Gets Spooked (Sweet Valley Kids, No 43)",Jessica Gets Spooked,0.7165476688169417,0553480944,0553480944,True
1136,Covers_5705,Goodreads_books_19720,Messages from Your Angels: What Your Angels Want You to Know,Messages from Your Angels,0.79369672284188,1401900496,1401900496,True
1137,Covers_4325,Goodreads_books_27513,The O'Sullivan Twins (St Clare's),The O'Sullivan Twins,0.7003266709817719,0749719109,0749719109,True
1138,Covers_1635,Goodreads_books_22589,"The Mystery of the Glowing Eye (Nancy Drew Mystery Stories, No 51)",Mystery of the Glowing Eye,0.7030413569442147,0448095513,0448095513,True
1139,Covers_4029,Goodreads_books_6185,I Am Mordred: A Tale from Camelot,I Am Mordred,0.7476207870303386,0698118413,0698118413,True
1140,Covers_5246,Goodreads_books_15246,"Every Little Thing About You (Wick, Lori. 1.)",Every Little Thing About You,0.6818168666541687,0736901043,0736901043,True
1141,Covers_4845,Goodreads_books_30408,Lord of the Flies (Penguin Great Books of the 20th Century),Lord of the Flies,0.6440836999438947,0140283331,0140283331,True
1142,Covers_4449,Goodreads_books_12892,American Power and the New Mandarins,American Power and the New Mandarins: Historical and Political Essays,0.768307207304778,156584775X,156584775X,True
1143,Covers_5108,Goodreads_books_12095,"Les Rois maudits, tome 4 : La Loi des MÃ?Â¢les",La Loi des mÃ¢les,0.7557350732309984,2253004057,2253004057,True
1144,Covers_4225,Goodreads_books_6093,The Ralph Mouse Collection (Cleary Reissue),The Ralph Mouse Collection,0.7035974663729807,0064410048,0064410048,True
1145,Covers_4096,Goodreads_books_128,Undead and Unemployed (Berkley Sensation),Undead and Unemployed,0.7418835085945413,0425197484,0425197484,True
1146,Covers_253,Goodreads_books_20404,Midnight Champagne : A Novel (Mysteries &amp; Horror),Midnight Champagne,0.6992891977524076,038072975X,038072975X,True
1147,Covers_6082,Goodreads_books_31117,The Hunt for Red October (Special 15th Anniversary Edition),The Hunt for Red October,0.6650704945124789,0425172902,0425172902,True
1148,Covers_2974,Goodreads_books_14500,E.E. Cummings: Complete Poems 1904-1962,"E.E. Cummings: Complete Poems 1904-1962 (Revised, Corrected, and Expanded Edition)",0.7536249134350587,0871401525,0871401525,True
1149,Covers_2172,Goodreads_books_34285,A Sand County Almanac and Sketches Here and There: With Other Essays on Conservation from Round River (Galaxy Books),A Sand County Almanac and Sketches Here and There,0.692172056834006,0195007778,0195007778,True
1150,Covers_1287,Goodreads_books_37179,Inner Harbor (Quinn Brothers (Paperback)),Inner Harbor,0.6568178296676758,0515124214,0515124214,True
1151,Covers_4012,Goodreads_books_21149,Plumed Serpent (Quetzalcoatl),The Plumed Serpent,0.7728179471113183,0679734937,0679734937,True
1152,Covers_7258,Goodreads_books_2432,Joni,Joni: An Unforgettable Story,0.6553314556319312,0310240018,0310240018,True
1153,Covers_8479,Goodreads_books_17012,The Pirate's Daughter: A Novel of Adventure,The Pirate's Daughter,0.7750751306162876,0385319525,0385319525,True
1154,Covers_3402,Goodreads_books_15653,Highland Angel (Zebra Historical Romance),Highland Angel,0.6793474444167873,0821774263,0821774263,True
1155,Covers_2202,Goodreads_books_34116,"Child of All Nations (Buru Quartet , Vol 2)",Child of All Nations,0.652779632223811,0140256334,0140256334,True
1156,Covers_2589,Goodreads_books_32230,Pygmalion (Dover Thrift Editions),Pygmalion,0.6502952487317082,0486282228,0486282228,True
1157,Covers_874,Goodreads_books_9868,Only by Your Touch (Signet Books),Only By Your Touch,0.807046737334462,0451207947,0451207947,True
1158,Covers_2834,Goodreads_books_32072,Crossing to Safety (Modern Library Classics),Crossing to Safety,0.7806477937270573,037575931X,037575931X,True
1159,Covers_5644,Goodreads_books_32432,The Lathe of Heaven : A Novel (Perennial Classics),The Lathe of Heaven,0.7608878246117748,0060512741,0060512741,True
1160,Covers_1280,Goodreads_books_216,Ruby (Landry),Ruby,0.6552445092423581,0671759345,0671759345,True
1161,Covers_687,Goodreads_books_262,Leviathan (Contemporary American Fiction),Leviathan,0.6591801487247478,0140178139,0140178139,True
1162,Covers_1185,Goodreads_books_27116,"The Clue in the Old Album (Nancy Drew Mystery Stories, No 24)",The Clue in the Old Album,0.6857445717101528,0448095246,0448095246,True
1163,Covers_1076,Goodreads_books_25319,"Afterglow and Nightfall (Brothers of Gwynedd, No. 4)",Afterglow and Nightfall,0.7216569965602938,0747230307,0747230307,True
1164,Covers_559,Goodreads_books_21420,I Have a Dream - 40th Anniversary Edition : Writings and Speeches That Changed the World,I Have a Dream: Writings and Speeches That Changed the World,0.7869675699180454,0062505521,0062505521,True
1165,Covers_3011,Goodreads_books_29783,"The Marquise of O--, and Other Stories (Penguin Classics)",The Marquise of Oâ and Other Stories,0.6632878757069359,0140443592,0140443592,True
1166,Covers_717,Goodreads_books_4153,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, Book 3)","To Green Angel Tower, Part 1",0.6861668094934146,0886775981,0886775981,True
1167,Covers_1350,Goodreads_books_1124,The MacKade Brothers: Devin and Shane (Silhouette Single Title),The MacKade Brothers: Devin and Shane,0.8075404382077883,0373218850,0373218850,True
1168,Covers_2905,Goodreads_books_9991,Extracts from Adam's Diary/Eve's Diary: Memoirs of the First Man Written Down by Mark Twain,Extracts from Adam's Diary/Eve's Diary,0.7154525318864761,1557094985,1557094985,True
1169,Covers_5109,Goodreads_books_9514,"Les Rois maudits, tome 3 : Les Poisons de la couronne",Les Poisons de la couronne,0.7661226114522778,2253004049,2253004049,True
1170,Covers_3316,Goodreads_books_6955,Solal (Folio),Solal,0.7669592018216964,2070372693,2070372693,True
1171,Covers_4560,Goodreads_books_314,The Toilers of the Sea (Modern Library Classics),The Toilers of the Sea,0.802057465557926,0375761322,0375761322,True
1172,Covers_2034,Goodreads_books_35455,Nobody's Fool (Vintage Contemporaries),Nobody's Fool,0.7432827681782085,0679753338,0679753338,True
1173,Covers_2648,Goodreads_books_20893,How Children Fail (Classics in Child Development),How Children Fail,0.703566618861286,0201484021,0201484021,True
1174,Covers_5624,Goodreads_books_21437,Do What You Are : Discover the Perfect Career for You Through the Secrets of Personality Type--Revised and Updated Edition Featuring E-careers for the 21st Century,Do What You Are : Discover the Perfect Career for You Through the Secrets of Personality Type,0.7731854677293811,0316880655,0316880655,True
1175,Covers_3494,Goodreads_books_16716,The Black Riders and Other Lines: The Original Version,The Black Riders and Other Lines,0.8030744426630783,189317302X,189317302X,True
1176,Covers_1146,Goodreads_books_22206,The Soloist (Vintage Contemporaries),The Soloist,0.725044668499568,0679759263,0679759263,True
1177,Covers_2105,Goodreads_books_39311,Desolation Island (Aubrey-Maturin (Paperback)),Desolation Island,0.6457161327319801,039330812X,039330812X,True
1178,Covers_2028,Goodreads_books_33992,The Snowy Day (Picture Puffin),The Snowy Day,0.7413750255441253,0140501827,0140501827,True
1179,Covers_2368,Goodreads_books_247,"All I Want Is Everything (Gossip Girl, 3)",All I Want is Everything,0.7564870887570968,0316912123,0316912123,True
1180,Covers_2236,Goodreads_books_32347,Independent People: An Epic,Independent People,0.7633496487595188,0679767924,0679767924,True
1181,Covers_699,Goodreads_books_38759,Comedy of Errors (Classics Library (NTC)),The Comedy of Errors,0.7044112194185488,1853262439,1853262439,True
1182,Covers_2924,Goodreads_books_25966,The Story Girl (Classic),The Story Girl,0.7691114866143891,0553213660,0553213660,True
1183,Covers_1071,Goodreads_books_27081,Where Dreams Begin (Avon Historical Romance),Where Dreams Begin,0.7547630922719337,0380802317,0380802317,True
1184,Covers_7966,Goodreads_books_5611,"Storm Warning (The Mage Storms, Book 1)",Storm Warning,0.6432335460301352,0886776619,0886776619,True
1185,Covers_7811,Goodreads_books_4163,"San Manuel Bueno, Martir","San Manuel Bueno, mÃ¡rtir",0.6536141425276113,8423919102,8423919102,True
1186,Covers_1804,Goodreads_books_30463,Old Man And The Sea (Scribner Classics),The Old Man and the Sea,0.7240015170579006,0684830493,0684830493,True
1187,Covers_3454,Goodreads_books_38703,Into the Land of the Unicorns (Unicorn Chronicles),Into the Land of the Unicorns,0.8043623553349194,0439108381,0439108381,True
1188,Covers_3267,Goodreads_books_27931,To Each His Own (New York Review Books Classics),To Each His Own,0.6720400610624044,0940322528,0940322528,True
1189,Covers_828,Goodreads_books_22412,"The Bane of the Black Sword (Elric Saga, Book 5)",The Bane of the Black Sword,0.7435586817638975,0441048854,0441048854,True
1190,Covers_8813,Goodreads_books_34519,Warrior of the Light : A Manual,Warrior of the Light,0.8096087978294912,0060527986,0060527986,True
1191,Covers_834,Goodreads_books_35139,Our Man in Havana: An Entertainment (Twentieth Century Classics),Our Man in Havana,0.6414808040962338,0140184937,0140184937,True
1192,Covers_5635,Goodreads_books_21043,"Horsefeathers (Mackall, Dandi Daley. Horsefeathers.)",Horsefeathers!,0.7395962738855062,0570070066,0570070066,True
1193,Covers_4938,Goodreads_books_22428,"Perfect Health: The Complete Mind/Body Guide, Revised and Updated Edition",Perfect Health: The Complete Mind/Body Guide,0.7673961062214028,0609806947,0609806947,True
1194,Covers_2114,Goodreads_books_5364,"The Violet Keystone (The Seventh Tower, Book 6)",The Violet Keystone,0.7570397380907742,0439176875,0439176875,True
1195,Covers_2557,Goodreads_books_26313,HORSE SHY (Saddle Club (Paperback)),Horse Shy,0.6994546486643365,055315611X,055315611X,True
1196,Covers_2184,Goodreads_books_4310,The Thief's Gamble (Tale of Einarinn),The Thief's Gamble,0.6859970749643547,0061020362,0061020362,True
1197,Covers_1461,Goodreads_books_34123,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams (based on Creating Affluence),The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,0.8011577426997215,1878424114,1878424114,True
1198,Covers_2609,Goodreads_books_24503,"The Double Jinx Mystery (Nancy Drew Mystery Stories, No 50)",The Double Jinx Mystery,0.7098023604700736,0448095505,0448095505,True
1199,Covers_1457,Goodreads_books_37052,The Overcoat and Other Short Stories (Dover Thrift Editions),The Overcoat and Other Short Stories,0.7686086761435682,0486270572,0486270572,True
1200,Covers_6448,Goodreads_books_25789,Annie's Rainbow (Zebra Contemporary Romance),Annie's Rainbow,0.7108016820312338,0821773666,0821773666,True
1201,Covers_4163,Goodreads_books_33592,Kidnapped (Scholastic Classics),Kidnapped,0.6981404858087156,0439295785,0439295785,True
1202,Covers_8573,Goodreads_books_32393,"The Slippery Slope (A Series of Unfortunate Events, Book 10)",The Slippery Slope,0.6738917858834627,0064410137,0064410137,True
1203,Covers_2901,Goodreads_books_17620,Beyond the Blue Moon (Hawk &amp; Fisher),Beyond the Blue Moon,0.6414952743262946,0451458052,0451458052,True
1204,Covers_5517,Goodreads_books_36561,Vita Nuova (Oxford World's Classics (Paperback)),Vita Nuova,0.776441883824044,0192839357,0192839357,True
1205,Covers_1543,Goodreads_books_3660,Killing Mr. Griffin (Laurel Leaf Books),Killing Mr. Griffin,0.7368422141824951,0440945151,0440945151,True
1206,Covers_8043,Goodreads_books_30726,"The Amber Spyglass (His Dark Materials, Book 3)",The Amber Spyglass,0.718985892616779,0440238153,0440238153,True
1207,Covers_1397,Goodreads_books_4465,Love Only Once (Malory Novels (Paperback)),Love Only Once,0.6648804930733703,0380899531,0380899531,True
1208,Covers_2397,Goodreads_books_37070,Lord Valentine's Castle (Majipoor Cycle),Lord Valentine's Castle,0.7065893812003392,0061054879,0061054879,True
1209,Covers_1026,Goodreads_books_2627,"A Common Life: The Wedding Story (Beloved Mitford, No. 6)",A Common Life: The Wedding Story,0.6974283259817455,0142000345,0142000345,True
1210,Covers_1722,Goodreads_books_5967,The Changeover: A Supernatural Romance,The Changeover,0.723062477941297,0140365990,0140365990,True
1211,Covers_2716,Goodreads_books_9775,"Sweet Valley Blizzard! (Sweet Valley Kids, No 74)",Sweet Valley Blizzard!,0.8082486889313336,0553483439,0553483439,True
1212,Covers_774,Goodreads_books_32094,Cane River (Oprah's Book Club (Paperback)),Cane River,0.6717330574115488,0446678457,0446678457,True
1213,Covers_1503,Goodreads_books_37973,Bodas De Sangre (Letras hispÃ¡nicas),Bodas de sangre,0.6758893392736098,8437605601,8437605601,True
1214,Covers_4213,Goodreads_books_26738,"Elizabeth Meets Her Hero (Sweet Valley Kids, No 28)",Elizabeth Meets Her Hero,0.7058640672713684,0553159240,0553159240,True
1215,Covers_1759,Goodreads_books_37280,Born in Sin: A MacAllisters Novel,Born in Sin,0.7050467722059408,038081790X,038081790X,True
1216,Covers_2124,Goodreads_books_30035,"Phaze Doubt (Apprentice Adept Series, Book 7)",Phaze Doubt,0.7112182177907092,0441662633,0441662633,True
1217,Covers_4209,Goodreads_books_25464,A Grave Denied (A Kate Shugak Novel),A Grave Denied,0.6964045299135643,0312985649,0312985649,True
1218,Covers_1436,Goodreads_books_284,A Parchment of Leaves (Ballantine Reader's Circle),A Parchment of Leaves,0.7294235696079929,0345464974,0345464974,True
1219,Covers_2473,Goodreads_books_25478,Riding Camp (Saddle Club (Paperback)),Riding Camp,0.699138814517736,0553157906,0553157906,True
1220,Covers_5091,Goodreads_books_23955,"Secrets on 26th Street (American Girl History Mysteries, 5)",Secrets on 26th Street,0.7914931909633149,1562477609,1562477609,True
1221,Covers_1874,Goodreads_books_5503,Asylum (Vintage Contemporaries),Asylum,0.6792505266026595,0679781382,0679781382,True
1222,Covers_8205,Goodreads_books_34698,"The Doll's House (Sandman, Book 2)",The Doll's House,0.7260850354160938,1563892251,1563892251,True
1223,Covers_3103,Goodreads_books_5011,"Project Princess (The Princess Diaries, Vol. 4 1/2)",Project Princess,0.8090958942264446,0060571314,0060571314,True
1224,Covers_5881,Goodreads_books_24103,Pictures from an Institution: A Comedy (Phoenix Fiction),Pictures from an Institution,0.7449872446883937,0226393747,0226393747,True
1225,Covers_4581,Goodreads_books_26817,What Are Friends For? (Friendship Ring),What Are Friends For?,0.7271694133484196,0590374540,0590374540,True
1226,Covers_4059,Goodreads_books_20944,Racehorse (Saddle Club (Paperback)),Racehorse,0.6665588596991712,0553159836,0553159836,True
1227,Covers_1948,Goodreads_books_29791,LOOKING FOR MR GOODBAR (Washington Square Press.),Looking for Mr. Goodbar,0.7443434352766868,0671019015,0671019015,True
1228,Covers_4844,Goodreads_books_27777,Zami: A New Spelling of My Name (Crossing Press Feminist Series),Zami: A New Spelling of My Name,0.777125652841001,0895941228,0895941228,True
1229,Covers_4583,Goodreads_books_11796,The Riddle of the Sands (Modern Library Classics),The Riddle of the Sands,0.797952664167825,0812966147,0812966147,True
1230,Covers_3290,Goodreads_books_11075,"Love Is Patient (Love Inspired, No. 248)",Love is Patient,0.6695017963346798,0373872585,0373872585,True
1231,Covers_129,Goodreads_books_38215,Mama Day (Vintage Contemporaries),Mama Day,0.7139568635857209,0679721819,0679721819,True
1232,Covers_3223,Goodreads_books_28927,"Sackett (The Sacketts, No 6)",Sackett,0.670332480114766,0553276840,0553276840,True
1233,Covers_3202,Goodreads_books_5365,Mortal Causes (Dead Letter Mysteries),Mortal Causes,0.7331243273475533,0312960948,0312960948,True
1234,Covers_6139,Goodreads_books_14325,"Good-Bye, Mrs. Otis (Sweet Valley Kids, No 70)","Good-Bye, Mrs. Otis",0.7378917758228372,0553483366,0553483366,True
1235,Covers_1128,Goodreads_books_20335,The Black Gryphon (Daw Book Collectors),The Black Gryphon,0.6646771046233247,0886776430,0886776430,True
1236,Covers_1842,Goodreads_books_24037,The Moorchild (Aladdin Fantasy),The Moorchild,0.6852579569061296,068982033X,068982033X,True
1237,Covers_3654,Goodreads_books_26460,The Wapshot Chronicle (Perennial Classics),The Wapshot Chronicle,0.8008364069748568,0060528877,0060528877,True
1238,Covers_3889,Goodreads_books_37065,Into the Cold Fire (Daughters of the Moon #2),Into the Cold Fire,0.7532786105976461,0786806540,0786806540,True
1239,Covers_421,Goodreads_books_33806,Drowning Ruth (Oprah's Book Club),Drowning Ruth,0.7335793624603217,0345439104,0345439104,True
1240,Covers_4800,Goodreads_books_38862,Say Cheese and Die!  (Goosebumps Series),Say Cheese and Die!,0.7958549010714174,0439568420,0439568420,True
1241,Covers_4139,Goodreads_books_33147,"Crossroads of Twilight (The Wheel of Time, Book 10)",Crossroads of Twilight,0.6977033022962678,0312864590,0312864590,True
1242,Covers_4959,Goodreads_books_20242,The Tower of Geburah: Book 3 (Archives of Anthropos),The Tower of Geburah,0.6820661085803553,0877845603,0877845603,True
1243,Covers_5995,Goodreads_books_28156,Mooch the messy (An I can read book),Mooch the Messy,0.8042980177212732,0060255315,0060255315,True
1244,Covers_3563,Goodreads_books_16013,Screwjack : A Short Story,Screwjack,0.7987313004943164,0684873214,0684873214,True
1245,Covers_1415,Goodreads_books_34483,Demon Lord of Karanda (Malloreon (Paperback Random House)),Demon Lord of Karanda,0.7056413336553702,0345363310,0345363310,True
1246,Covers_3927,Goodreads_books_7863,On Her Majesty's Secret Service: A James Bond Novel,On Her Majesty's Secret Service,0.7899537123926746,0142003255,0142003255,True
1247,Covers_6406,Goodreads_books_31923,Along Came a Spider (Alex Cross Novels),Along Came a Spider,0.7365123401777861,0446692638,0446692638,True
1248,Covers_311,Goodreads_books_33077,Double Indemnity (Vintage Crime/Black Lizard),Double Indemnity,0.6761614481166209,0679723226,0679723226,True
1249,Covers_6160,Goodreads_books_1916,"When You Eat at the Refrigerator, Pull Up a Chair","When You Eat at the Refrigerator, Pull Up a Chair: 50 Ways to Feel Thin, Gorgeous, and Happy {When You Feel Anything But}",0.6645359160881219,0786885084,0786885084,True
1250,Covers_1908,Goodreads_books_34786,In the Forests of the Night (Laurel Leaf Books),In the Forests of the Night,0.7025541072708344,0440228166,0440228166,True
1251,Covers_3379,Goodreads_books_27605,"The Clue in the Old Stagecoach (Nancy Drew Mystery Stories, No 37)",The Clue in the Old Stagecoach,0.6867880044552551,0448095378,0448095378,True
1252,Covers_1539,Goodreads_books_39301,My Life As a Man (Vintage International),My Life as a Man,0.7328741579382689,067974827X,067974827X,True
1253,Covers_3458,Goodreads_books_20121,The 158-Pound Marriage (Ballantine Reader's Circle),The 158-Pound Marriage,0.7830340924257346,0345417968,0345417968,True
1254,Covers_8296,Goodreads_books_32951,The Great and Secret Show: The First Book of the Art,The Great and Secret Show,0.7720778062224372,006093316X,006093316X,True
1255,Covers_4561,Goodreads_books_5472,The Joys of Motherhood (African Writers),The Joys of Motherhood,0.7872535956207446,043590972X,043590972X,True
1256,Covers_8241,Goodreads_books_30449,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",The Fellowship of the Ring,0.7392151358436155,0618346252,0618346252,True
1257,Covers_4566,Goodreads_books_32986,The Monk: A Romance (Penguin Classics),The Monk,0.6809574700840356,0140436030,0140436030,True
1258,Covers_3760,Goodreads_books_31887,"The Four Agreements: A Practical Guide to Personal Freedom, A Toltec Wisdom Book",The Four Agreements: A Practical Guide to Personal Freedom,0.8092210223022533,1878424505,1878424505,True
1259,Covers_1819,Goodreads_books_17651,Hunting for Hidden Gold (Hardy Boys Mystery Stories),Hunting for Hidden Gold,0.7247459744266247,044808905X,044808905X,True
1260,Covers_6200,Goodreads_books_18517,"Winter Warriors (Drenai Tales, Book 8)",Winter Warriors,0.6557748468947606,0345432304,0345432304,True
1261,Covers_5795,Goodreads_books_1398,"Letters to Milena (Kafka, Franz, Works.)",Letters to Milena,0.6426452433744394,0805208852,0805208852,True
1262,Covers_2537,Goodreads_books_20519,Worship Him,Worship Him: Discover The Joy of Pure Spiritual Worship,0.7686525313050548,0884197239,0884197239,True
1263,Covers_4515,Goodreads_books_16464,The Twisted Claw (Hardy Boys (Hardcover)),The Twisted Claw,0.7049006950670356,0448089181,0448089181,True
1264,Covers_2488,Goodreads_books_82,Carney's House Party (Deep Valley Book),Carney's House Party,0.8054482891991229,0064408590,0064408590,True
1265,Covers_5072,Goodreads_books_34059,Cities of the Plain (Border Trilogy (Paperback)),Cities of the Plain,0.701809500222623,0679747192,0679747192,True
1266,Covers_250,Goodreads_books_1461,Diamonds Are Forever: A James Bond Novel,Diamonds Are Forever,0.7315564359736143,0142002054,0142002054,True
1267,Covers_5295,Goodreads_books_25507,The Structural Transformation of the Public Sphere: An Inquiry into a Category of Bourgois Society (Studies in Contemporary German Social Thought),The Structural Transformation of the Public Sphere:An Inquiry into a Category of Bourgeois Society,0.7276999506694556,0262581086,0262581086,True
1268,Covers_673,Goodreads_books_16114,On What Grounds (Coffeehouse Mystery),On What Grounds,0.7062732776142193,042519213X,042519213X,True
1269,Covers_2310,Goodreads_books_25,Briar's Book (Circle of Magic #4),Briar's Book,0.7512629102837032,0590554115,0590554115,True
1270,Covers_5945,Goodreads_books_37817,The Ladies' Paradise (Oxford World's Classics (Paperback)),The Ladies' Paradise,0.6990002671283244,0192836021,0192836021,True
1271,Covers_2432,Goodreads_books_21148,"Ambushed in Africa (Daring Adventures, No 1)",Ambushed in Africa,0.7686568060221348,1561791423,1561791423,True
1272,Covers_2650,Goodreads_books_14254,Ever After : A Cinderella Story (Laurel-Leaf Books),Ever After: A Cinderella Story,0.7378352375847231,0440228158,0440228158,True
1273,Covers_2307,Goodreads_books_38889,"Shatterglass (Circle Opens, Book 4)",Shatterglass,0.6439423004001151,059039696X,059039696X,True
1274,Covers_2444,Goodreads_books_22382,The Lonely Londoners (Longman Caribbean Writers Series),The Lonely Londoners,0.6508092578538743,0582642647,0582642647,True
1275,Covers_28395,Goodreads_books_23876,Amateur,The Amateur Marriage,0.7906239045794373,057117213X,0345472454,False
1276,Covers_4243,Goodreads_books_10538,The Complete Yes Prime Minister,The Complete Yes Minister,0.862296393274985,0563207736,0563206659,False
1277,Covers_24770,Goodreads_books_15613,Obsession: A Novel,Obsession,0.8664628740705695,0805421491,0399154167,False
1278,Covers_31198,Goodreads_books_25231,Talking God,No Talking,0.718982770453955,0898459567,1416909834,False
1279,Covers_19451,Goodreads_books_4537,Breaking Away (Point Romance S.),Breaking Point,0.761091191351255,0590191217,0425240517,False
1280,Covers_12930,Goodreads_books_14318,The Nightmare Chronicles,The Nightmare,0.7790609867918664,084394580X,1250024102,False
1281,Covers_29623,Goodreads_books_32342,God Emperor Dune CA,God Emperor of Dune,0.7845549201790083,0425062422,0593098250,False
1282,Covers_13574,Goodreads_books_28374,Roman,Roman Tales,0.7450591986939669,0688026214,0586042415,False
1283,Covers_10300,Goodreads_books_22837,Standoff Unabridged,Standoff,0.7774736619290871,0743505131,1599988844,False
1284,Covers_16123,Goodreads_books_30398,The Hobbit and The Lord of the Rings,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,0.7363462951129432,0345340426,0345538374,False
1285,Covers_15801,Goodreads_books_35608,"The Decline and Fall of the Roman Empire, Vol 1. (Modern Library)",The Decline and Fall of the Roman Empire,0.8458213102408907,0679601481,0375758119,False
1286,Covers_14277,Goodreads_books_30957,State Scarlet,Scarlet,0.7231791487693902,0399132430,0312642962,False
1287,Covers_21627,Goodreads_books_12258,"Ties That Bind (Ribbons West, 3)",The Ties That Bind,0.74588498686208,076422073X,0439139333,False
1288,Covers_32815,Goodreads_books_5028,"The Chalice (The Sword, the Ring, and the Chalice, Book 3)",Chalice,0.8009467384063577,0441007961,0399246762,False
1289,Covers_28333,Goodreads_books_6830,I Spy Mystery:  A Book of Picture Riddles,I Spy: A Book of Picture Riddles,0.9399041937420943,0590462946,0590450875,False
1290,Covers_23146,Goodreads_books_7509,In This Sign,The Sign,0.7446226064225362,0030004381,0525950974,False
1291,Covers_12223,Goodreads_books_12858,Ghost Child,Ghost,0.73516538031818,044912553X,1481450158,False
1292,Covers_45623,Goodreads_books_18218,The Magic of Aria,"Aria, Volume 1",0.7442394455265409,158240139X,1413900402,False
1293,Covers_11,Goodreads_books_11856,Pride and Prejudice (Dover Thrift Editions),Pride and Prejudice,0.7033676582242202,0486284735,0141040343,False
1294,Covers_41462,Goodreads_books_30662,A Portrait of the Artist As a Young Man (Penguin Great Books of the 20th Century),A Portrait of the Artist as a Young Man,0.7353433041487142,0140283285,0142437344,False
1295,Covers_3782,Goodreads_books_28223,Duchess of Malfi (Dover Thrift Editions),The Duchess of Malfi,0.7567141634844605,0486406601,0393900916,False
1296,Covers_33645,Goodreads_books_15526,Lying in Wait: A J.P. Beaumont Mystery,Lying in Wait,0.7385555823769905,0380718413,1501178474,False
1297,Covers_5587,Goodreads_books_31488,The POWER OF LOVE (KISSED BY AN ANGEL 2) (KISSED BY AN ANGEL),Kissed by an Angel/The Power of Love/Soulmates,0.8221743881984488,0671891464,0671023462,False
1298,Covers_26483,Goodreads_books_11584,John Brown (Modern Library Classics),John Brown,0.7185754018143022,0679783539,0717803759,False
1299,Covers_19178,Goodreads_books_3040,Hostage One,Hostage,0.8587148238591148,0312921446,0752847872,False
1300,Covers_21716,Goodreads_books_31066,Tender,Tender is the Night,0.7203266385102853,0517576031,068480154X,False
1301,Covers_37674,Goodreads_books_31545,The Shadow Brothers,The Brothers K,0.7647486542903197,0440211670,055337849X,False
