"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorLevenshtein record1Value","[0] BookTitleComparatorLevenshtein record2Value","[0] BookTitleComparatorLevenshtein record1PreprocessedValue","[0] BookTitleComparatorLevenshtein record2PreprocessedValue","[0] BookTitleComparatorLevenshtein similarity","[0] BookTitleComparatorLevenshtein postproccesedSimilarity","[1] BookAuthorComparatorTokenizingJaccard record1Value","[1] BookAuthorComparatorTokenizingJaccard record2Value","[1] BookAuthorComparatorTokenizingJaccard record1PreprocessedValue","[1] BookAuthorComparatorTokenizingJaccard record2PreprocessedValue","[1] BookAuthorComparatorTokenizingJaccard similarity","[1] BookAuthorComparatorTokenizingJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","Goodreads_books_36946","Covers_164511","0.3333333333333333",,"The Book Of Psalms And The Song Of Solomon","The Book of Splendor: A Novel","The Book Of Psalms And The Song Of Solomon","The Book of Splendor: A Novel","0.47619047619047616","0.47619047619047616","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_14010","Covers_67543","0.1909090909090909",,"Stitch","Stonehenge.","Stitch","Stonehenge.","0.2727272727272727","0.2727272727272727","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_24637","Covers_248720","0.2896551724137931",,"The Dream of Perpetual Motion","The Dragon of Despair (Wolf)","The Dream of Perpetual Motion","The Dragon of Despair (Wolf)","0.4137931034482759","0.4137931034482759","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_43456","Covers_236172","0.21000000000000002",,"London","Love-lines","London","Love-lines","0.30000000000000004","0.30000000000000004","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_18542","Covers_33428","0.19718309859154926",,"The Myth of Mental Illness: Foundations of a Theory of Personal Conduct","The Mysteries of Harris Burdick","The Myth of Mental Illness: Foundations of a Theory of Personal Conduct","The Mysteries of Harris Burdick","0.2816901408450704","0.2816901408450704","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_34033","Covers_190718","0.2655172413793103",,"The Lais of Marie de France","The Language of Choice Theory","The Lais of Marie de France","The Language of Choice Theory","0.3793103448275862","0.3793103448275862","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_34285","Covers_150680","0.23333333333333334",,"Mirage","Miko","Mirage","Miko","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_36544","Covers_70613","0.22950819672131148",,"The Story of Tracy Beaker","The Story of Mary, Queen of Scots: Royal Road to Fotheringhay","The Story of Tracy Beaker","The Story of Mary, Queen of Scots: Royal Road to Fotheringhay","0.3278688524590164","0.3278688524590164","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_51853","Covers_116427","0.2527777777777778",,"A Game of Thrones / A Clash of Kings","A GATHERING OF SAINTS","A Game of Thrones / A Clash of Kings","A GATHERING OF SAINTS","0.36111111111111116","0.36111111111111116","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_18142","Covers_14669","0.23333333333333334",,"Kintu","Kinflicks","Kintu","Kinflicks","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_31688","Covers_164712","0.3733333333333333",,"The Commuter","The Connoisseur","The Commuter","The Connoisseur","0.5333333333333333","0.5333333333333333","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_33064","Covers_184187","0.27999999999999997",,"Mangir","Mathemagic","Mangir","Mathemagic","0.4","0.4","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_7913","Covers_33214","0.1957627118644068",,"The Story of My Making (The 'tel of The Earth, #1)","The Stories of Raymond Carver: Will You Please Be Quiet, Please? What We Talk About When We Talk About Love. Cathedral","The Story of My Making (The 'tel of The Earth, #1)","The Stories of Raymond Carver: Will You Please Be Quiet, Please? What We Talk About When We Talk About Love. Cathedral","0.2796610169491526","0.2796610169491526","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_39620","Covers_270926","0.1382716049382716",,"The Motion Of Light In Water: Sex And Science Fiction Writing In The East Village","The Mountains of Eden","The Motion Of Light In Water: Sex And Science Fiction Writing In The East Village","The Mountains of Eden","0.19753086419753085","0.19753086419753085","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_36882","Covers_234018","0.31612903225806455",,"The Heart of Mid-Lothian","The Hero of the Slocum Disaster","The Heart of Mid-Lothian","The Hero of the Slocum Disaster","0.4516129032258065","0.4516129032258065","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_29556","Covers_230275","0.31111111111111106",,"Patrimony","Palmistry","Patrimony","Palmistry","0.4444444444444444","0.4444444444444444","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_27224","Covers_33676","0.31111111111111106",,"Revealers","Relics","Revealers","Relics","0.4444444444444444","0.4444444444444444","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_50777","Covers_17999","0.16716417910447762",,"The Book of Lies","The book of laughter and forgetting (Writers from the other Europe)","The Book of Lies","The book of laughter and forgetting (Writers from the other Europe)","0.23880597014925375","0.23880597014925375","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_19415","Covers_163838","0.23333333333333334",,"Sepultura","Seawitch","Sepultura","Seawitch","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_51688","Covers_97263","0.16333333333333327",,"The Call of Earth","The Case of the Haunted Scarecrow (Jigsaw Jones Mystery, 15)","The Call of Earth","The Case of the Haunted Scarecrow (Jigsaw Jones Mystery, 15)","0.23333333333333328","0.23333333333333328","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_42033","Covers_67079","0.35",,"Chosen","Children","Chosen","Children","0.5","0.5","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_38073","Covers_190553","0.3",,"Stick","STALKER","Stick","STALKER","0.4285714285714286","0.4285714285714286","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_20630","Covers_152869","0.26249999999999996",,"Capital","Captured","Capital","Captured","0.375","0.375","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_18750","Covers_244033","0.23333333333333334",,"Ancestral","Anorexia","Ancestral","Anorexia","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_31853","Covers_33706","0.2464788732394366",,"In Search of Fatima: A Palestinian Story","In Search of Women's Passionate Soul: Revealing the Daimon Lover Within","In Search of Fatima: A Palestinian Story","In Search of Women's Passionate Soul: Revealing the Daimon Lover Within","0.352112676056338","0.352112676056338","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_42245","Covers_147747","0.22749999999999995",,"The Power of Myth","The Portrait of Mrs. Charbuque : A Novel","The Power of Myth","The Portrait of Mrs. Charbuque : A Novel","0.32499999999999996","0.32499999999999996","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_43256","Covers_41912","0.35",,"Dreamland","Dreamcatcher","Dreamland","Dreamcatcher","0.5","0.5","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_17459","Covers_249282","0.4038461538461538",,"Legend of the Emerald Rose","Legend of the Bluebonnet","Legend of the Emerald Rose","Legend of the Bluebonnet","0.5769230769230769","0.5769230769230769","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_25459","Covers_195785","0.18089887640449434",,"The Legend of Mother Sarah, vol. 3","The Lessons of St. Francis: How to Bring Simplicity and Spirituality into Your Daily Life","The Legend of Mother Sarah, vol. 3","The Lessons of St. Francis: How to Bring Simplicity and Spirituality into Your Daily Life","0.2584269662921348","0.2584269662921348","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_14056","Covers_214471","0.21000000000000002",,"Deadlocked","Denver","Deadlocked","Denver","0.30000000000000004","0.30000000000000004","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_14929","Covers_146243","0.27999999999999997",,"Capitalism","CABAL","Capitalism","CABAL","0.4","0.4","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_42752","Covers_66373","0.175",,"Elantris","Eliza","Elantris","Eliza","0.25","0.25","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_47384","Covers_48170","0.37692307692307686",,"The Betrothed","The Beach","The Betrothed","The Beach","0.5384615384615384","0.5384615384615384","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_31410","Covers_251000","0.5",,"Illusory love","Illusive Lover","Illusory love","Illusive Lover","0.7142857142857143","0.7142857142857143","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_46427","Covers_139261","0.2545454545454545",,"Revival","Revelations","Revival","Revelations","0.36363636363636365","0.36363636363636365","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_30758","Covers_266835","0.3966666666666666",,"The Key to the Golden Firebird","The Key to the True Kabbalah","The Key to the Golden Firebird","The Key to the True Kabbalah","0.5666666666666667","0.5666666666666667","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_47122","Covers_69472","0.29166666666666663",,"Tam Lin","Taking Lives","Tam Lin","Taking Lives","0.41666666666666663","0.41666666666666663","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_956","Covers_210584","0.35",,"Coincidences","Continent","Coincidences","Continent","0.5","0.5","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_21680","Covers_9676","0.29354838709677417",,"The Stroke of Eleven","The Stories of Vladimir Nabokov","The Stroke of Eleven","The Stories of Vladimir Nabokov","0.4193548387096774","0.4193548387096774","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_43767","Covers_18814","0.19999999999999998",,"Perfect","Pearl","Perfect","Pearl","0.2857142857142857","0.2857142857142857","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_24131","Covers_171844","0.10315789473684212",,"The Paradox of Choice","The Papers of Benjamin Franklin: May 1 Through September 30, 1777 (Papers of Benjamin Franklin)","The Paradox of Choice","The Papers of Benjamin Franklin: May 1 Through September 30, 1777 (Papers of Benjamin Franklin)","0.1473684210526316","0.1473684210526316","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_44004","Covers_270311","0.11666666666666663",,"Styxx","Stepfamilies","Styxx","Stepfamilies","0.16666666666666663","0.16666666666666663","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_28310","Covers_184171","0.23333333333333334",,"Ramage","Rainblast","Ramage","Rainblast","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_29593","Covers_22617","0.175",,"Coralina","Comeback","Coralina","Comeback","0.25","0.25","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_28614","Covers_13840","0.21000000000000002",,"Honey","Homecoming","Honey","Homecoming","0.30000000000000004","0.30000000000000004","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_9074","Covers_63740","0.23333333333333334",,"Bryce","Brazos","Bryce","Brazos","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_15331","Covers_119135","0.19999999999999998",,"Silka","SINNERS","Silka","SINNERS","0.2857142857142857","0.2857142857142857","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_13558","Covers_266613","0.22857142857142856",,"Out of the Box Regifted","Out of This World: A Woman's Life Among the Amish","Out of the Box Regifted","Out of This World: A Woman's Life Among the Amish","0.326530612244898","0.326530612244898","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_41052","Covers_119743","0.4666666666666667",,"The River","The Ring","The River","The Ring","0.6666666666666667","0.6666666666666667","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_51392","Covers_240237","0.35",,"The Valley of the Wolves","The vandals of Treason House","The Valley of the Wolves","The vandals of Treason House","0.5","0.5","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_26048","Covers_96567","0.24999999999999994",,"The Confessions of Catherine de Medici","The Compassion of Animals: True Stories of Animal Courage and Kindness","The Confessions of Catherine de Medici","The Compassion of Animals: True Stories of Animal Courage and Kindness","0.3571428571428571","0.3571428571428571","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_52142","Covers_9559","0.23333333333333334",,"George","Geai","George","Geai","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_25888","Covers_180113","0.35",,"Deepsix","DECEPTIONS","Deepsix","DECEPTIONS","0.5","0.5","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_49138","Covers_118493","0.19811320754716982",,"Legion of the Damned","Lessons of the Heart: Celebrating the Rhythms of Life","Legion of the Damned","Lessons of the Heart: Celebrating the Rhythms of Life","0.28301886792452835","0.28301886792452835","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_6443","Covers_43477","0.31111111111111106",,"Sundiver","Surviving","Sundiver","Surviving","0.4444444444444444","0.4444444444444444","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_48509","Covers_77388","0.2418181818181818",,"The Return of Philip Latinowicz","The Revolution of Little Girls (Vintage Contemporaries)","The Return of Philip Latinowicz","The Revolution of Little Girls (Vintage Contemporaries)","0.34545454545454546","0.34545454545454546","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_9639","Covers_91245","0.2434782608695652",,"The Travels of Jaimie McPheeters","The Tragedy of Antony and Cleopatra (Classics)","The Travels of Jaimie McPheeters","The Tragedy of Antony and Cleopatra (Classics)","0.34782608695652173","0.34782608695652173","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_13096","Covers_200915","0.27999999999999997",,"Necropolis","Nemesis","Necropolis","Nemesis","0.4","0.4","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_4255","Covers_146383","0.7",,"Breathless","Breathless","Breathless","Breathless","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_45148","Covers_82886","0.27999999999999997",,"Control","Corruption","Control","Corruption","0.4","0.4","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_47471","Covers_122123","0.16851851851851848",,"The Tragedy of Man","The Trail of Death (Find Your Fate, Thriller, Rh No 5)","The Tragedy of Man","The Trail of Death (Find Your Fate, Thriller, Rh No 5)","0.2407407407407407","0.2407407407407407","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_17458","Covers_61647","0.1235294117647059",,"Him","Himmelsg�?¶ttin.","Him","Himmelsg�?¶ttin.","0.17647058823529416","0.17647058823529416","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_24332","Covers_231083","0.23333333333333334",,"Ribsy","Riverbend","Ribsy","Riverbend","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_43359","Covers_157861","0.1814814814814815",,"The Book of Three","The Borderlands of Science: Where Sense Meets Nonsense","The Book of Three","The Borderlands of Science: Where Sense Meets Nonsense","0.2592592592592593","0.2592592592592593","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_17123","Covers_186104","0.5599999999999999",,"Pearl","PERL","Pearl","PERL","0.8","0.8","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_12970","Covers_34460","0.19999999999999998",,"Mob","MONSTER","Mob","MONSTER","0.2857142857142857","0.2857142857142857","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_36678","Covers_155340","0.23333333333333334",,"Lifeguard","Lingo","Lifeguard","Lingo","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_4638","Covers_17866","0.17818181818181816",,"The Second Coming","The Secret Country (The Secret Country Trilogy, Vol. 1)","The Second Coming","The Secret Country (The Secret Country Trilogy, Vol. 1)","0.2545454545454545","0.2545454545454545","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_34931","Covers_124963","0.175",,"Ventus","VELOCITY","Ventus","VELOCITY","0.25","0.25","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_33642","Covers_227711","0.28823529411764703",,"The Flamethrowers","The Flood-Tide","The Flamethrowers","The Flood-Tide","0.4117647058823529","0.4117647058823529","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_40402","Covers_164119","0.13084112149532712",,"The Journal of Albion Moonlight","The Joy of Living and Dying in Peace : Core Teachings of Tibetan Buddhism (Library of Tibet Series , Vol 3)","The Journal of Albion Moonlight","The Joy of Living and Dying in Peace : Core Teachings of Tibetan Buddhism (Library of Tibet Series , Vol 3)","0.1869158878504673","0.1869158878504673","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_29412","Covers_242174","0.19894736842105262",,"The Boys of Winter: The Untold Story of a Coach, a Dream, and the 1980 U.S. Olympic Hockey Team","The Book of Comfort: The Perfect Daily Companion","The Boys of Winter: The Untold Story of a Coach, a Dream, and the 1980 U.S. Olympic Hockey Team","The Book of Comfort: The Perfect Daily Companion","0.28421052631578947","0.28421052631578947","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_41654","Covers_213702","0.6075757575757577",,"Harry Potter and the Chamber of Secrets","Harry Potter and the Order of the Phoenix (Book 5, Deluxe Edition)","Harry Potter and the Chamber of Secrets","Harry Potter and the Order of the Phoenix (Book 5, Deluxe Edition)","0.43939393939393945","0.43939393939393945","J.K. Rowling","J. K. Rowling","J.K. Rowling","J. K. Rowling","1.0","1.0"
"LinearCombinationMatchingRule","Goodreads_books_23947","Covers_186751","0.23333333333333334",,"Hats","Hamlet","Hats","Hamlet","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_40751","Covers_103005","0.24705882352941172",,"The Wall of the Sky, the Wall of the Eye","The War of the Worlds (Everyman Paperback Classics)","The Wall of the Sky, the Wall of the Eye","The War of the Worlds (Everyman Paperback Classics)","0.3529411764705882","0.3529411764705882","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_2486","Covers_214853","0.23333333333333334",,"Homer Price","Hot Property","Homer Price","Hot Property","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_18722","Covers_229895","0.13999999999999996",,"Before","Bewitching","Before","Bewitching","0.19999999999999996","0.19999999999999996","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_3883","Covers_2846","0.7",,"Homecoming","Homecoming","Homecoming","Homecoming","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_7350","Covers_1734","0.36521739130434777",,"The Book of Atrix Wolfe","The BOOK OF BEBB","The Book of Atrix Wolfe","The BOOK OF BEBB","0.5217391304347826","0.5217391304347826","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_7640","Covers_29710","0.29166666666666663",,"Signorina","SignLanguage","Signorina","SignLanguage","0.41666666666666663","0.41666666666666663","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_49169","Covers_150545","0.13999999999999996",,"Defy","Deadweight","Defy","Deadweight","0.19999999999999996","0.19999999999999996","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_51507","Covers_105561","0.42",,"The Comedy of Errors","The Company of Cats","The Comedy of Errors","The Company of Cats","0.6","0.6","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_23499","Covers_24021","0.172463768115942",,"Summary of The 48 Laws of Power: by Robert Greene | Includes Analysis","Summer of the Unicorn","Summary of The 48 Laws of Power: by Robert Greene | Includes Analysis","Summer of the Unicorn","0.24637681159420288","0.24637681159420288","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_4372","Covers_252719","0.26249999999999996",,"Demelza","Deadbeat","Demelza","Deadbeat","0.375","0.375","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_11275","Covers_151161","0.3733333333333333",,"Black Heart","Bleeding Hearts","Black Heart","Bleeding Hearts","0.5333333333333333","0.5333333333333333","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_18964","Covers_207133","0.175",,"Unchosen","Unlawful","Unchosen","Unlawful","0.25","0.25","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_41082","Covers_234249","0.1934210526315789",,"How To Become Motivated In A Coronavirus Pandemic : The Magic Of Uncertainty","How to Be a Smart Money Manager... Without Being a Wall Street Wizard","How To Become Motivated In A Coronavirus Pandemic : The Magic Of Uncertainty","How to Be a Smart Money Manager... Without Being a Wall Street Wizard","0.2763157894736842","0.2763157894736842","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_38362","Covers_246787","0.20877192982456141",,"The Star of the South","The Story of Christianity: Reformation to the Present Day","The Star of the South","The Story of Christianity: Reformation to the Present Day","0.29824561403508776","0.29824561403508776","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_26305","Covers_70939","0.19166666666666668",,"In Search of Lost Time, Vol. 2: Within a Budding Grove, Part 2 & The Guermantes' Way","In Search of the Perfect Ravioli","In Search of Lost Time, Vol. 2: Within a Budding Grove, Part 2 & The Guermantes' Way","In Search of the Perfect Ravioli","0.27380952380952384","0.27380952380952384","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_15096","Covers_18420","0.3347826086956522",,"The Bondage of the Will","The Book of Questions","The Bondage of the Will","The Book of Questions","0.4782608695652174","0.4782608695652174","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_34823","Covers_258604","0.18750000000000003",,"The Fault in Our Stars","The Face in the Mirror (Harper Trophy Books (Paperback))","The Fault in Our Stars","The Face in the Mirror (Harper Trophy Books (Paperback))","0.2678571428571429","0.2678571428571429","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_31836","Covers_79282","0.4136363636363636",,"The Gods of Riverworld","The Gods of Eden","The Gods of Riverworld","The Gods of Eden","0.5909090909090908","0.5909090909090908","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_32504","Covers_191194","0.10956521739130433",,"The Art of Immersion: How the Digital Generation Is Remaking Hollywood, Madison Avenue, and the Way We Tell Stories","The Art of Breathing","The Art of Immersion: How the Digital Generation Is Remaking Hollywood, Madison Avenue, and the Way We Tell Stories","The Art of Breathing","0.15652173913043477","0.15652173913043477","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_691","Covers_46496","0.1448275862068965",,"The Arms of Venus","The Art of War: The Denma Translation (Shambhala Classics)","The Arms of Venus","The Art of War: The Denma Translation (Shambhala Classics)","0.2068965517241379","0.2068965517241379","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_48616","Covers_115919","0.15",,"Midwinterblood","Millennium","Midwinterblood","Millennium","0.2142857142857143","0.2142857142857143","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_23863","Covers_127117","0.1866666666666667",,"Where All the Dead Lie","When All the World Was Young (Contemporary American Fiction)","Where All the Dead Lie","When All the World Was Young (Contemporary American Fiction)","0.2666666666666667","0.2666666666666667","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_51023","Covers_169892","0.3",,"Coexist","Connect","Coexist","Connect","0.4285714285714286","0.4285714285714286","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_35550","Covers_115434","0.1909090909090909",,"Enlightened","Endymion","Enlightened","Endymion","0.2727272727272727","0.2727272727272727","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_24716","Covers_183068","0.175",,"Malavita","Mazel","Malavita","Mazel","0.25","0.25","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_42887","Covers_86274","0.1340425531914894",,"The New York Trilogy","The New York Times Daily Crossword Puzzles, Volume 60 (New York Times Daily Crossword Puzzles)","The New York Trilogy","The New York Times Daily Crossword Puzzles, Volume 60 (New York Times Daily Crossword Puzzles)","0.19148936170212771","0.19148936170212771","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_5407","Covers_116106","0.15555555555555553",,"Cardboard","Caucasia","Cardboard","Caucasia","0.2222222222222222","0.2222222222222222","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_3985","Covers_130475","0.35",,"The Mystery of Edwin Drood","The Myth of Laziness","The Mystery of Edwin Drood","The Myth of Laziness","0.5","0.5","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_3412","Covers_241774","0.175",,"Burn","Buslucht","Burn","Buslucht","0.25","0.25","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_9349","Covers_19315","0.36521739130434777",,"The Lives of Things","The Limits of Detection","The Lives of Things","The Limits of Detection","0.5217391304347826","0.5217391304347826","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_30115","Covers_131631","0.43333333333333335",,"The Book of the Sword","The Book of Secrets","The Book of the Sword","The Book of Secrets","0.6190476190476191","0.6190476190476191","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_19411","Covers_95937","0.3",,"Replica","Requiem","Replica","Requiem","0.4285714285714286","0.4285714285714286","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_16709","Covers_224190","0.20588235294117643",,"Degenerates","Deutschlandreise.","Degenerates","Deutschlandreise.","0.2941176470588235","0.2941176470588235","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_6687","Covers_55978","0.16666666666666669",,"The Chronicles of Faerie","The Children of Hamlin (Star Trek: The Next Generation, Book 3)","The Chronicles of Faerie","The Children of Hamlin (Star Trek: The Next Generation, Book 3)","0.23809523809523814","0.23809523809523814","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_35361","Covers_143782","0.6192307692307691",,"The Man Who Killed Himself","The Man Who Folded Himself","The Man Who Killed Himself","The Man Who Folded Himself","0.8846153846153846","0.8846153846153846","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_3064","Covers_6467","0.65",,"The Inheritors","The Inheritor","The Inheritors","The Inheritor","0.9285714285714286","0.9285714285714286","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_17161","Covers_148137","0.15555555555555553",,"Retorica","Rekindled","Retorica","Rekindled","0.2222222222222222","0.2222222222222222","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_48751","Covers_229629","0.175",,"The Consolations of Philosophy","The Courtship of Izzy McCree (Harlequin Historical, 425)","The Consolations of Philosophy","The Courtship of Izzy McCree (Harlequin Historical, 425)","0.25","0.25","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_5867","Covers_21991","0.30731707317073165",,"The Case of the Vanishing Boy","The Case of the Secret Message (Clue Jr.)","The Case of the Vanishing Boy","The Case of the Secret Message (Clue Jr.)","0.4390243902439024","0.4390243902439024","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_50186","Covers_218818","0.26249999999999996",,"Desired","Deadwood","Desired","Deadwood","0.375","0.375","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_48204","Covers_131629","0.27999999999999997",,"A Tale of the Other Kind","A Taste of Danger (Nancy Drew)","A Tale of the Other Kind","A Taste of Danger (Nancy Drew)","0.4","0.4","","","","","0.0","0.0"
